ID,Author,Year,Kingdom,Species,correlation.coefficient,sample_size,Method,yi,vi,se
6,Dallas et al.,2017,Animal,Sphyrapicus ruber,-0.03,133,ED,-0.030,0.008,0.088
6,Dallas et al.,2017,Animal,Sphyrapicus ruber,-0.05,133,GD,-0.050,0.008,0.088
16,Osocrio-Olivera et al,2020,Animal,Sphyrapicus ruber,0.01,163,MD,0.010,0.006,0.079
16,Osocrio-Olivera et al,2020,Animal,Sphyrapicus ruber,0.03,163,ED,0.030,0.006,0.079
6,Dallas et al.,2017,Animal,Sphyrapicus sp.,-0.15,16,ED,-0.151,0.077,0.277
6,Dallas et al.,2017,Animal,Sphyrapicus sp.,-0.12,16,GD,-0.121,0.077,0.277
6,Dallas et al.,2017,Animal,Sphyrapicus thyroideus,-0.01,67,ED,-0.010,0.016,0.125
6,Dallas et al.,2017,Animal,Sphyrapicus thyroideus,-0.08,67,GD,-0.080,0.016,0.125
16,Osocrio-Olivera et al,2020,Animal,Sphyrapicus thyroideus,-0.3,106,MD,-0.310,0.010,0.099
16,Osocrio-Olivera et al,2020,Animal,Sphyrapicus thyroideus,-0.3,106,ED,-0.310,0.010,0.099
6,Dallas et al.,2017,Animal,Sphyrapicus varius,0.3,513,ED,0.310,0.002,0.044
6,Dallas et al.,2017,Animal,Sphyrapicus varius,-0.04,518,GD,-0.040,0.002,0.044
16,Osocrio-Olivera et al,2020,Animal,Sphyrapicus varius,-0.37,586,MD,-0.388,0.002,0.041
16,Osocrio-Olivera et al,2020,Animal,Sphyrapicus varius,-0.3,586,ED,-0.310,0.002,0.041
6,Dallas et al.,2017,Animal,Spinus lawrencei,0.05,72,ED,0.050,0.014,0.120
6,Dallas et al.,2017,Animal,Spinus lawrencei,0.23,75,GD,0.234,0.014,0.118
16,Osocrio-Olivera et al,2020,Animal,Spinus lawrencei,-0.07,46,MD,-0.070,0.023,0.152
16,Osocrio-Olivera et al,2020,Animal,Spinus lawrencei,-0.02,46,ED,-0.020,0.023,0.152
6,Dallas et al.,2017,Animal,Spinus magellanicus,-0.15,13,ED,-0.151,0.100,0.316
6,Dallas et al.,2017,Animal,Spinus magellanicus,0.16,13,GD,0.161,0.100,0.316
6,Dallas et al.,2017,Animal,Spinus notatus,-0.17,12,ED,-0.172,0.111,0.333
6,Dallas et al.,2017,Animal,Spinus notatus,0,12,GD,0.000,0.111,0.333
6,Dallas et al.,2017,Animal,Spinus pinus,-0.03,654,ED,-0.030,0.002,0.039
6,Dallas et al.,2017,Animal,Spinus pinus,0.09,657,GD,0.090,0.002,0.039
16,Osocrio-Olivera et al,2020,Animal,Spinus pinus,-0.25,841,MD,-0.255,0.001,0.035
16,Osocrio-Olivera et al,2020,Animal,Spinus pinus,-0.24,841,ED,-0.245,0.001,0.035
6,Dallas et al.,2017,Animal,Spinus psaltria,-0.01,451,ED,-0.010,0.002,0.047
6,Dallas et al.,2017,Animal,Spinus psaltria,0.13,453,GD,0.131,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Spinus psaltria,-0.04,298,MD,-0.040,0.003,0.058
16,Osocrio-Olivera et al,2020,Animal,Spinus psaltria,-0.08,298,ED,-0.080,0.003,0.058
6,Dallas et al.,2017,Animal,Spinus tristis,-0.01,1614,ED,-0.010,0.001,0.025
6,Dallas et al.,2017,Animal,Spinus tristis,-0.02,1623,GD,-0.020,0.001,0.025
16,Osocrio-Olivera et al,2020,Animal,Spinus tristis,-0.44,1807,MD,-0.472,0.001,0.024
16,Osocrio-Olivera et al,2020,Animal,Spinus tristis,-0.3,1807,ED,-0.310,0.001,0.024
5,Curnutt et al.,1996,Animal,Spiza americana,0.9,140,GD,1.472,0.007,0.085
6,Dallas et al.,2017,Animal,Spiza americana,0.09,190,ED,0.090,0.005,0.073
6,Dallas et al.,2017,Animal,Spiza americana,0.11,193,GD,0.110,0.005,0.073
13,Mart地ez-Meyer et al,2012,Animal,Spiza americana,-0.56,709,ED,-0.633,0.001,0.038
16,Osocrio-Olivera et al,2020,Animal,Spiza americana,-0.34,688,MD,-0.354,0.001,0.038
16,Osocrio-Olivera et al,2020,Animal,Spiza americana,-0.49,688,ED,-0.536,0.001,0.038
6,Dallas et al.,2017,Animal,Spizaetus melanoleucus,-0.44,16,ED,-0.472,0.077,0.277
6,Dallas et al.,2017,Animal,Spizaetus melanoleucus,0.04,16,GD,0.040,0.077,0.277
6,Dallas et al.,2017,Animal,Spizaetus ornatus,-0.47,23,ED,-0.510,0.050,0.224
6,Dallas et al.,2017,Animal,Spizaetus ornatus,0.27,23,GD,0.277,0.050,0.224
6,Dallas et al.,2017,Animal,Spizaetus tyrannus,-0.18,24,ED,-0.182,0.048,0.218
6,Dallas et al.,2017,Animal,Spizaetus tyrannus,-0.08,24,GD,-0.080,0.048,0.218
6,Dallas et al.,2017,Animal,Spizella atrogularis,-0.15,36,ED,-0.151,0.030,0.174
6,Dallas et al.,2017,Animal,Spizella atrogularis,-0.3,36,GD,-0.310,0.030,0.174
16,Osocrio-Olivera et al,2020,Animal,Spizella atrogularis,-0.37,51,MD,-0.388,0.021,0.144
16,Osocrio-Olivera et al,2020,Animal,Spizella atrogularis,-0.44,51,ED,-0.472,0.021,0.144
6,Dallas et al.,2017,Animal,Spizella breweri,0.16,202,ED,0.161,0.005,0.071
6,Dallas et al.,2017,Animal,Spizella breweri,0.13,203,GD,0.131,0.005,0.071
16,Osocrio-Olivera et al,2020,Animal,Spizella breweri,-0.33,377,MD,-0.343,0.003,0.052
16,Osocrio-Olivera et al,2020,Animal,Spizella breweri,-0.26,377,ED,-0.266,0.003,0.052
6,Dallas et al.,2017,Animal,Spizella pallida,0.07,223,ED,0.070,0.005,0.067
6,Dallas et al.,2017,Animal,Spizella pallida,-0.07,228,GD,-0.070,0.004,0.067
16,Osocrio-Olivera et al,2020,Animal,Spizella pallida,-0.41,448,MD,-0.436,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Spizella pallida,-0.32,448,ED,-0.332,0.002,0.047
6,Dallas et al.,2017,Animal,Spizella passerina,0.12,1178,ED,0.121,0.001,0.029
6,Dallas et al.,2017,Animal,Spizella passerina,-0.13,1184,GD,-0.131,0.001,0.029
16,Osocrio-Olivera et al,2020,Animal,Spizella passerina,-0.46,2045,MD,-0.497,0.000,0.022
16,Osocrio-Olivera et al,2020,Animal,Spizella passerina,-0.4,2045,ED,-0.424,0.000,0.022
6,Dallas et al.,2017,Animal,Spizella pusilla,0.01,600,ED,0.010,0.002,0.041
6,Dallas et al.,2017,Animal,Spizella pusilla,-0.22,602,GD,-0.224,0.002,0.041
16,Osocrio-Olivera et al,2020,Animal,Spizella pusilla,-0.43,1168,MD,-0.460,0.001,0.029
16,Osocrio-Olivera et al,2020,Animal,Spizella pusilla,-0.33,1168,ED,-0.343,0.001,0.029
6,Dallas et al.,2017,Animal,Spizella/Spizelloides sp.,-0.1,21,ED,-0.100,0.056,0.236
6,Dallas et al.,2017,Animal,Spizelloides arborea,-0.03,447,ED,-0.030,0.002,0.047
6,Dallas et al.,2017,Animal,Spizelloides arborea,-0.04,451,GD,-0.040,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Spizelloides arborea,0.09,63,MD,0.090,0.017,0.129
16,Osocrio-Olivera et al,2020,Animal,Spizelloides arborea,-0.11,63,ED,-0.110,0.017,0.129
6,Dallas et al.,2017,Animal,Sporophila corvina,0.04,44,ED,0.040,0.024,0.156
6,Dallas et al.,2017,Animal,Sporophila corvina,-0.12,44,GD,-0.121,0.024,0.156
6,Dallas et al.,2017,Animal,Sporophila funerea,0.29,17,ED,0.299,0.071,0.267
6,Dallas et al.,2017,Animal,Sporophila funerea,0.08,17,GD,0.080,0.071,0.267
6,Dallas et al.,2017,Animal,Sporophila torqueola,-0.05,53,ED,-0.050,0.020,0.141
6,Dallas et al.,2017,Animal,Sporophila torqueola,-0.16,53,GD,-0.161,0.020,0.141
6,Dallas et al.,2017,Animal,Stelgidopteryx ruficollis,0.08,55,ED,0.080,0.019,0.139
6,Dallas et al.,2017,Animal,Stelgidopteryx ruficollis,-0.06,55,GD,-0.060,0.019,0.139
6,Dallas et al.,2017,Animal,Stelgidopteryx serripennis,-0.05,646,ED,-0.050,0.002,0.039
6,Dallas et al.,2017,Animal,Stelgidopteryx serripennis,-0.05,655,GD,-0.050,0.002,0.039
16,Osocrio-Olivera et al,2020,Animal,Stelgidopteryx serripennis,-0.07,1715,MD,-0.070,0.001,0.024
16,Osocrio-Olivera et al,2020,Animal,Stelgidopteryx serripennis,-0.03,1715,ED,-0.030,0.001,0.024
6,Dallas et al.,2017,Animal,Stercorarius longicaudus,-0.09,26,ED,-0.090,0.043,0.209
6,Dallas et al.,2017,Animal,Stercorarius longicaudus,0.23,58,GD,0.234,0.018,0.135
6,Dallas et al.,2017,Animal,Stercorarius maccormicki,-0.55,31,GD,-0.618,0.036,0.189
6,Dallas et al.,2017,Animal,Stercorarius parasiticus,0.05,74,ED,0.050,0.014,0.119
6,Dallas et al.,2017,Animal,Stercorarius parasiticus,0.25,114,GD,0.255,0.009,0.095
16,Osocrio-Olivera et al,2020,Animal,Stercorarius parasiticus,0.14,71,MD,0.141,0.015,0.121
16,Osocrio-Olivera et al,2020,Animal,Stercorarius parasiticus,0.04,71,ED,0.040,0.015,0.121
6,Dallas et al.,2017,Animal,Stercorarius pomarinus,-0.08,44,ED,-0.080,0.024,0.156
6,Dallas et al.,2017,Animal,Stercorarius pomarinus,0.02,113,GD,0.020,0.009,0.095
6,Dallas et al.,2017,Animal,Stercorarius skua,-0.13,10,GD,-0.131,0.143,0.378
6,Dallas et al.,2017,Animal,Stercorarius sp.,0,9,ED,0.000,0.167,0.408
6,Dallas et al.,2017,Animal,Stercorarius sp.,-0.2,23,GD,-0.203,0.050,0.224
6,Dallas et al.,2017,Animal,Sterna dougallii,0.18,24,ED,0.182,0.048,0.218
6,Dallas et al.,2017,Animal,Sterna dougallii,0.05,40,GD,0.050,0.027,0.164
6,Dallas et al.,2017,Animal,Sterna forsteri,-0.07,422,ED,-0.070,0.002,0.049
6,Dallas et al.,2017,Animal,Sterna forsteri,0.01,433,GD,0.010,0.002,0.048
16,Osocrio-Olivera et al,2020,Animal,Sterna forsteri,0.18,163,MD,0.182,0.006,0.079
16,Osocrio-Olivera et al,2020,Animal,Sterna forsteri,0.07,163,ED,0.070,0.006,0.079
6,Dallas et al.,2017,Animal,Sterna hirundo,0.03,379,ED,0.030,0.003,0.052
6,Dallas et al.,2017,Animal,Sterna hirundo,0.04,446,GD,0.040,0.002,0.048
16,Osocrio-Olivera et al,2020,Animal,Sterna hirundo,0.04,163,MD,0.040,0.006,0.079
16,Osocrio-Olivera et al,2020,Animal,Sterna hirundo,0.04,163,ED,0.040,0.006,0.079
6,Dallas et al.,2017,Animal,Sterna paradisaea,-0.23,67,ED,-0.234,0.016,0.125
6,Dallas et al.,2017,Animal,Sterna paradisaea,-0.01,99,GD,-0.010,0.010,0.102
6,Dallas et al.,2017,Animal,Sterna sp.,-0.22,10,ED,-0.224,0.143,0.378
6,Dallas et al.,2017,Animal,Sterna sp.,0.15,34,GD,0.151,0.032,0.180
6,Dallas et al.,2017,Animal,Sterninae sp.,-0.14,11,ED,-0.141,0.125,0.354
6,Dallas et al.,2017,Animal,Sterninae sp.,-0.07,14,GD,-0.070,0.091,0.302
6,Dallas et al.,2017,Animal,Sternula antillarum,0.05,212,ED,0.050,0.005,0.069
6,Dallas et al.,2017,Animal,Sternula antillarum,0.09,227,GD,0.090,0.004,0.067
16,Osocrio-Olivera et al,2020,Animal,Sternula antillarum,-0.12,87,MD,-0.121,0.012,0.109
16,Osocrio-Olivera et al,2020,Animal,Sternula antillarum,0.11,87,ED,0.110,0.012,0.109
6,Dallas et al.,2017,Animal,Sternula superciliaris,-0.28,15,ED,-0.288,0.083,0.289
6,Dallas et al.,2017,Animal,Sternula superciliaris,0.13,15,GD,0.131,0.083,0.289
6,Dallas et al.,2017,Animal,Streptopelia chinensis,0.15,31,ED,0.151,0.036,0.189
6,Dallas et al.,2017,Animal,Streptopelia chinensis,0.28,33,GD,0.288,0.033,0.183
6,Dallas et al.,2017,Animal,Streptopelia decaocto,0.06,97,ED,0.060,0.011,0.103
6,Dallas et al.,2017,Animal,Streptopelia decaocto,0.24,98,GD,0.245,0.011,0.103
6,Dallas et al.,2017,Animal,Streptoprocne rutila,0.15,37,ED,0.151,0.029,0.171
6,Dallas et al.,2017,Animal,Streptoprocne rutila,-0.12,37,GD,-0.121,0.029,0.171
6,Dallas et al.,2017,Animal,Streptoprocne zonaris,0.21,50,ED,0.213,0.021,0.146
6,Dallas et al.,2017,Animal,Streptoprocne zonaris,-0.08,50,GD,-0.080,0.021,0.146
6,Dallas et al.,2017,Animal,Strix nebulosa,0.23,40,ED,0.234,0.027,0.164
6,Dallas et al.,2017,Animal,Strix nebulosa,0.21,40,GD,0.213,0.027,0.164
16,Osocrio-Olivera et al,2020,Animal,Strix nebulosa,0.15,47,MD,0.151,0.023,0.151
16,Osocrio-Olivera et al,2020,Animal,Strix nebulosa,-0.03,47,ED,-0.030,0.023,0.151
6,Dallas et al.,2017,Animal,Strix occidentalis,0.06,22,ED,0.060,0.053,0.229
6,Dallas et al.,2017,Animal,Strix occidentalis,-0.14,22,GD,-0.141,0.053,0.229
6,Dallas et al.,2017,Animal,Strix varia,0.04,201,ED,0.040,0.005,0.071
6,Dallas et al.,2017,Animal,Strix varia,-0.11,201,GD,-0.110,0.005,0.071
16,Osocrio-Olivera et al,2020,Animal,Strix varia,0.01,869,MD,0.010,0.001,0.034
16,Osocrio-Olivera et al,2020,Animal,Strix varia,-0.08,869,ED,-0.080,0.001,0.034
18,Sagarin & Gaines,2002,Animal,Strongylocentrotus purpuratus,-0.27,34,GD,-0.277,0.032,0.180
6,Dallas et al.,2017,Animal,Sturnella magna,-0.02,642,ED,-0.020,0.002,0.040
6,Dallas et al.,2017,Animal,Sturnella magna,-0.08,645,GD,-0.080,0.002,0.039
16,Osocrio-Olivera et al,2020,Animal,Sturnella magna,-0.23,1377,MD,-0.234,0.001,0.027
16,Osocrio-Olivera et al,2020,Animal,Sturnella magna,-0.37,1377,ED,-0.388,0.001,0.027
6,Dallas et al.,2017,Animal,Sturnella militaris,0.48,15,ED,0.523,0.083,0.289
6,Dallas et al.,2017,Animal,Sturnella militaris,-0.07,15,GD,-0.070,0.083,0.289
6,Dallas et al.,2017,Animal,Sturnella neglecta,-0.18,22,ED,-0.182,0.053,0.229
6,Dallas et al.,2017,Animal,Sturnella neglecta,-0.1,525,ED,-0.100,0.002,0.044
6,Dallas et al.,2017,Animal,Sturnella neglecta,-0.3,530,GD,-0.310,0.002,0.044
16,Osocrio-Olivera et al,2020,Animal,Sturnella neglecta,-0.46,1084,MD,-0.497,0.001,0.030
16,Osocrio-Olivera et al,2020,Animal,Sturnella neglecta,-0.18,1084,ED,-0.182,0.001,0.030
6,Dallas et al.,2017,Animal,Sturnella neglecta,-0.27,22,GD,-0.277,0.053,0.229
6,Dallas et al.,2017,Animal,Sturnus vulgaris,-0.03,1611,ED,-0.030,0.001,0.025
6,Dallas et al.,2017,Animal,Sturnus vulgaris,0.01,1622,GD,0.010,0.001,0.025
6,Dallas et al.,2017,Animal,Sula dactylatra,0.22,33,GD,0.224,0.033,0.183
6,Dallas et al.,2017,Animal,Sula leucogaster,0.05,34,ED,0.050,0.032,0.180
6,Dallas et al.,2017,Animal,Sula leucogaster,0.2,56,GD,0.203,0.019,0.137
6,Dallas et al.,2017,Animal,Sula nebouxii,0.01,19,ED,0.010,0.063,0.250
6,Dallas et al.,2017,Animal,Sula nebouxii,0.33,29,GD,0.343,0.038,0.196
6,Dallas et al.,2017,Animal,Sula sula,-0.2,17,GD,-0.203,0.071,0.267
6,Dallas et al.,2017,Animal,Surnia ulula,-0.29,33,ED,-0.299,0.033,0.183
6,Dallas et al.,2017,Animal,Surnia ulula,-0.11,33,GD,-0.110,0.033,0.183
16,Osocrio-Olivera et al,2020,Animal,Surnia ulula,0.19,35,MD,0.192,0.031,0.177
16,Osocrio-Olivera et al,2020,Animal,Surnia ulula,0.33,35,ED,0.343,0.031,0.177
20,Santini et al.,2018,Animal,Sus scrofa,0.09,160,GD,0.090,0.006,0.080
20,Santini et al.,2018,Animal,Sus scrofa,0.09,160,MD,0.090,0.006,0.080
20,Santini et al.,2018,Animal,Sus scrofa,0.05,160,ED,0.050,0.006,0.080
2,Blackburn et al ,1999,Animal,Sylvia atricapilla,0.01,131,GD,0.010,0.008,0.088
24,Telleria & Santos,1993,Animal,Sylvia atricapilla,-0.42,58,GD,-0.448,0.018,0.135
2,Blackburn et al ,1999,Animal,Sylvia borin,0.06,168,GD,0.060,0.006,0.078
20,Santini et al.,2018,Animal,Sylvicapra grimmia,0.34,51,GD,0.354,0.021,0.144
20,Santini et al.,2018,Animal,Sylvicapra grimmia,-0.22,51,MD,-0.224,0.021,0.144
20,Santini et al.,2018,Animal,Sylvicapra grimmia,0.17,51,ED,0.172,0.021,0.144
6,Dallas et al.,2017,Animal,Synallaxis albescens,0.09,14,ED,0.090,0.091,0.302
6,Dallas et al.,2017,Animal,Synallaxis albescens,-0.03,14,GD,-0.030,0.091,0.302
20,Santini et al.,2018,Animal,Syncerus caffer,-0.15,129,GD,-0.151,0.008,0.089
20,Santini et al.,2018,Animal,Syncerus caffer,0.07,129,MD,0.070,0.008,0.089
20,Santini et al.,2018,Animal,Syncerus caffer,-0.28,129,ED,-0.288,0.008,0.089
6,Dallas et al.,2017,Animal,Synthliboramphus antiquus,-0.05,19,ED,-0.050,0.063,0.250
6,Dallas et al.,2017,Animal,Synthliboramphus antiquus,-0.32,29,GD,-0.332,0.038,0.196
8,Hidas et al.,2010,Plant,Tabebuia rosea,0.8,4,GD,1.099,1.000,1.000
6,Dallas et al.,2017,Animal,Tachornis squamata,0.27,15,ED,0.277,0.083,0.289
6,Dallas et al.,2017,Animal,Tachornis squamata,-0.19,15,GD,-0.192,0.083,0.289
6,Dallas et al.,2017,Animal,Tachybaptus dominicus,-0.21,59,ED,-0.213,0.018,0.134
6,Dallas et al.,2017,Animal,Tachybaptus dominicus,0.12,59,GD,0.121,0.018,0.134
6,Dallas et al.,2017,Animal,Tachycineta albilinea,-0.11,49,ED,-0.110,0.022,0.147
6,Dallas et al.,2017,Animal,Tachycineta albilinea,0.06,50,GD,0.060,0.021,0.146
6,Dallas et al.,2017,Animal,Tachycineta albiventer,-0.1,28,ED,-0.100,0.040,0.200
6,Dallas et al.,2017,Animal,Tachycineta albiventer,-0.02,28,GD,-0.020,0.040,0.200
6,Dallas et al.,2017,Animal,Tachycineta bicolor,0.05,1126,ED,0.050,0.001,0.030
6,Dallas et al.,2017,Animal,Tachycineta bicolor,0.02,1134,GD,0.020,0.001,0.030
16,Osocrio-Olivera et al,2020,Animal,Tachycineta bicolor,-0.17,1714,MD,-0.172,0.001,0.024
16,Osocrio-Olivera et al,2020,Animal,Tachycineta bicolor,-0.13,1714,ED,-0.131,0.001,0.024
6,Dallas et al.,2017,Animal,Tachycineta thalassina,-0.02,370,ED,-0.020,0.003,0.052
6,Dallas et al.,2017,Animal,Tachycineta thalassina,0.16,372,GD,0.161,0.003,0.052
16,Osocrio-Olivera et al,2020,Animal,Tachycineta thalassina,0.03,567,MD,0.030,0.002,0.042
16,Osocrio-Olivera et al,2020,Animal,Tachycineta thalassina,-0.04,567,ED,-0.040,0.002,0.042
6,Dallas et al.,2017,Animal,Tachyphonus luctuosus,-0.16,22,ED,-0.161,0.053,0.229
6,Dallas et al.,2017,Animal,Tachyphonus luctuosus,-0.01,22,GD,-0.010,0.053,0.229
6,Dallas et al.,2017,Animal,Tachyphonus rufus,-0.08,26,ED,-0.080,0.043,0.209
6,Dallas et al.,2017,Animal,Tachyphonus rufus,-0.25,26,GD,-0.255,0.043,0.209
6,Dallas et al.,2017,Animal,Tamias minimus,0.16,13,ED,0.161,0.100,0.316
6,Dallas et al.,2017,Animal,Tamias minimus,-0.13,13,GD,-0.131,0.100,0.316
6,Dallas et al.,2017,Animal,Tamias striatus,-0.19,17,ED,-0.192,0.071,0.267
6,Dallas et al.,2017,Animal,Tamias striatus,-0.2,17,GD,-0.203,0.071,0.267
6,Dallas et al.,2017,Animal,Tangara guttata,-0.46,15,ED,-0.497,0.083,0.289
6,Dallas et al.,2017,Animal,Tangara guttata,-0.02,15,GD,-0.020,0.083,0.289
6,Dallas et al.,2017,Animal,Tangara gyrola,0.18,28,ED,0.182,0.040,0.200
6,Dallas et al.,2017,Animal,Tangara gyrola,0.07,28,GD,0.070,0.040,0.200
6,Dallas et al.,2017,Animal,Tangara icterocephala,0.12,12,ED,0.121,0.111,0.333
6,Dallas et al.,2017,Animal,Tangara icterocephala,-0.44,12,GD,-0.472,0.111,0.333
6,Dallas et al.,2017,Animal,Tangara larvata,-0.33,29,ED,-0.343,0.038,0.196
6,Dallas et al.,2017,Animal,Tangara larvata,0.2,29,GD,0.203,0.038,0.196
6,Dallas et al.,2017,Animal,Tangara mexicana,0.48,10,ED,0.523,0.143,0.378
6,Dallas et al.,2017,Animal,Tangara mexicana,0.43,10,GD,0.460,0.143,0.378
6,Dallas et al.,2017,Animal,Tapera naevia,-0.06,29,ED,-0.060,0.038,0.196
6,Dallas et al.,2017,Animal,Tapera naevia,-0.33,29,GD,-0.343,0.038,0.196
6,Dallas et al.,2017,Animal,Taraba major,0.28,19,ED,0.288,0.063,0.250
6,Dallas et al.,2017,Animal,Taraba major,-0.45,19,GD,-0.485,0.063,0.250
20,Santini et al.,2018,Animal,Taurotragus derbianus,0.06,14,GD,0.060,0.091,0.302
20,Santini et al.,2018,Animal,Taurotragus derbianus,-0.24,14,MD,-0.245,0.091,0.302
20,Santini et al.,2018,Animal,Taurotragus derbianus,-0.53,14,ED,-0.590,0.091,0.302
20,Santini et al.,2018,Animal,Taurotragus oryx,0.3,93,GD,0.310,0.011,0.105
20,Santini et al.,2018,Animal,Taurotragus oryx,-0.15,93,MD,-0.151,0.011,0.105
20,Santini et al.,2018,Animal,Taurotragus oryx,0.02,93,ED,0.020,0.011,0.105
6,Dallas et al.,2017,Plant,Taxodium ascendens,0.17,440,ED,0.172,0.002,0.048
6,Dallas et al.,2017,Plant,Taxodium ascendens,0.28,440,GD,0.288,0.002,0.048
6,Dallas et al.,2017,Plant,Taxodium distichum,0.02,620,ED,0.020,0.002,0.040
6,Dallas et al.,2017,Plant,Taxodium distichum,0.1,620,GD,0.100,0.002,0.040
13,Mart地ez-Meyer et al,2012,Animal,Taxostoma redivivum,-0.56,48,ED,-0.633,0.022,0.149
13,Mart地ez-Meyer et al,2012,Animal,Taxostoma redivivum,0.25,48,ED,0.255,0.022,0.149
12,Leuschner et al.,2009,Plant,Taxus baccata,0.03,12,ED,0.030,0.111,0.333
18,Sagarin & Gaines,2002,Animal,Tegula funebralis,0,31,GD,0.000,0.036,0.189
6,Dallas et al.,2017,Animal,Terenotriccus erythrurus,0.19,19,ED,0.192,0.063,0.250
6,Dallas et al.,2017,Animal,Terenotriccus erythrurus,0.33,19,GD,0.343,0.063,0.250
6,Dallas et al.,2017,Animal,Tersina viridis,-0.43,10,ED,-0.460,0.143,0.378
6,Dallas et al.,2017,Animal,Tersina viridis,0.55,10,GD,0.618,0.143,0.378
9,Hidas et al.,2013,Animal,Tesseropora rosea,0.55,16,GD,0.618,0.077,0.277
20,Santini et al.,2018,Animal,Tetracerus quadricornis,-0.23,54,GD,-0.234,0.020,0.140
20,Santini et al.,2018,Animal,Tetracerus quadricornis,-0.48,54,MD,-0.523,0.020,0.140
20,Santini et al.,2018,Animal,Tetracerus quadricornis,-0.37,54,ED,-0.388,0.020,0.140
18,Sagarin & Gaines,2002,Animal,Tetraclita rubescens,-0.19,32,GD,-0.192,0.034,0.186
11,Jin et al. ,2019,Animal,Tetranychus truncatus,0.6,22,GD,0.693,0.053,0.229
11,Jin et al. ,2019,Animal,Tetranychus truncatus,0.6,22,ED,0.693,0.053,0.229
6,Dallas et al.,2017,Animal,Thalasseus elegans,0.01,85,ED,0.010,0.012,0.110
6,Dallas et al.,2017,Animal,Thalasseus elegans,0.04,92,GD,0.040,0.011,0.106
6,Dallas et al.,2017,Animal,Thalasseus maximus,-0.02,235,ED,-0.020,0.004,0.066
6,Dallas et al.,2017,Animal,Thalasseus maximus,-0.01,271,GD,-0.010,0.004,0.061
16,Osocrio-Olivera et al,2020,Animal,Thalasseus maximus,-0.36,38,MD,-0.377,0.029,0.169
16,Osocrio-Olivera et al,2020,Animal,Thalasseus maximus,-0.42,38,ED,-0.448,0.029,0.169
6,Dallas et al.,2017,Animal,Thalasseus sandvicensis,0.01,103,ED,0.010,0.010,0.100
6,Dallas et al.,2017,Animal,Thalasseus sandvicensis,-0.28,113,GD,-0.288,0.009,0.095
6,Dallas et al.,2017,Animal,Thalurania colombica,-0.39,24,ED,-0.412,0.048,0.218
6,Dallas et al.,2017,Animal,Thalurania colombica,-0.21,24,GD,-0.213,0.048,0.218
6,Dallas et al.,2017,Animal,Thamnophilus atrinucha,-0.39,14,ED,-0.412,0.091,0.302
6,Dallas et al.,2017,Animal,Thamnophilus atrinucha,-0.42,14,GD,-0.448,0.091,0.302
6,Dallas et al.,2017,Animal,Thamnophilus bridgesi,-0.31,11,GD,-0.321,0.125,0.354
6,Dallas et al.,2017,Animal,Thamnophilus doliatus,0,38,ED,0.000,0.029,0.169
6,Dallas et al.,2017,Animal,Thamnophilus doliatus,-0.09,38,GD,-0.090,0.029,0.169
6,Dallas et al.,2017,Animal,Thraupis abbas,0.24,25,ED,0.245,0.045,0.213
6,Dallas et al.,2017,Animal,Thraupis abbas,0,25,GD,0.000,0.045,0.213
6,Dallas et al.,2017,Animal,Thraupis episcopus,0.05,85,ED,0.050,0.012,0.110
6,Dallas et al.,2017,Animal,Thraupis episcopus,-0.16,85,GD,-0.161,0.012,0.110
6,Dallas et al.,2017,Animal,Thraupis palmarum,-0.06,57,ED,-0.060,0.019,0.136
6,Dallas et al.,2017,Animal,Thraupis palmarum,-0.14,57,GD,-0.141,0.019,0.136
6,Dallas et al.,2017,Animal,Thraupis sayaca,-0.32,12,ED,-0.332,0.111,0.333
6,Dallas et al.,2017,Animal,Thraupis sayaca,-0.17,12,GD,-0.172,0.111,0.333
6,Dallas et al.,2017,Animal,Thryomanes bewickii,-0.18,550,ED,-0.182,0.002,0.043
6,Dallas et al.,2017,Animal,Thryomanes bewickii,-0.11,553,GD,-0.110,0.002,0.043
16,Osocrio-Olivera et al,2020,Animal,Thryomanes bewickii,-0.16,501,MD,-0.161,0.002,0.045
16,Osocrio-Olivera et al,2020,Animal,Thryomanes bewickii,-0.21,501,ED,-0.213,0.002,0.045
6,Dallas et al.,2017,Animal,Thryophilus pleurostictus,0.42,12,ED,0.448,0.111,0.333
6,Dallas et al.,2017,Animal,Thryophilus pleurostictus,0.22,12,GD,0.224,0.111,0.333
6,Dallas et al.,2017,Animal,Thryophilus rufalbus,-0.37,23,ED,-0.388,0.050,0.224
6,Dallas et al.,2017,Animal,Thryophilus rufalbus,0.3,23,GD,0.310,0.050,0.224
6,Dallas et al.,2017,Animal,Thryophilus sinaloa,-0.16,10,ED,-0.161,0.143,0.378
6,Dallas et al.,2017,Animal,Thryophilus sinaloa,0.26,11,GD,0.266,0.125,0.354
6,Dallas et al.,2017,Animal,Thryorchilus browni,0.24,12,GD,0.245,0.111,0.333
6,Dallas et al.,2017,Animal,Thryothorus ludovicianus,0.02,681,ED,0.020,0.001,0.038
6,Dallas et al.,2017,Animal,Thryothorus ludovicianus,-0.01,685,GD,-0.010,0.001,0.038
16,Osocrio-Olivera et al,2020,Animal,Thryothorus ludovicianus,-0.16,972,MD,-0.161,0.001,0.032
